Date,station,tmpf,relh,feel,sped,p01m,snowdepth
2024-11-09,JRB,53.46,37.89,52.8,4.55,0.0,0
2024-11-09,LGA,52.08,35.0,50.47,14.76,0.0,0
2024-11-09,NYC,50.79,32.17,50.64,5.33,0.0,0
2024-11-08,NYC,58.42,44.29,58.42,4.97,0.0,0
2024-11-08,LGA,60.12,41.24,60.12,10.45,0.0,0
2024-11-08,JRB,60.36,50.59,60.36,7.42,0.0,0
2024-11-07,NYC,70.0,52.86,70.0,4.8,0.0,0
2024-11-07,LGA,70.83,51.42,70.83,10.69,0.0,0
2024-11-07,JRB,69.69,61.0,69.69,5.13,0.0,0
2024-11-06,LGA,70.88,59.68,70.9,11.88,0.0,0
2024-11-06,NYC,70.46,60.91,70.46,4.6,0.0,0
2024-11-06,JRB,69.17,67.49,69.17,8.75,0.0,0
2024-11-05,NYC,60.02,73.93,60.02,2.73,0.0,0
2024-11-05,LGA,60.92,70.6,60.92,6.85,0.0,0
2024-11-05,JRB,59.58,78.52,59.58,5.46,0.0,0
2024-11-04,JRB,54.02,58.54,53.86,7.43,0.0,0
2024-11-04,NYC,50.46,53.11,49.7,4.12,0.0,0
2024-11-04,LGA,51.71,50.31,50.76,8.15,0.0,0
2024-11-03,LGA,48.46,43.86,46.03,8.29,0.0,0
2024-11-03,JRB,51.92,50.94,50.08,8.05,0.0,0
2024-11-03,NYC,47.42,43.91,45.29,5.65,0.0,0
2024-11-02,NYC,56.54,42.89,56.54,3.91,0.0,0
2024-11-02,LGA,58.11,42.83,58.11,11.59,0.0,0
2024-11-02,JRB,59.29,46.63,59.29,4.17,0.0,0
2024-11-01,NYC,72.42,47.87,72.42,6.68,0.0,0
2024-11-01,LGA,73.04,46.71,72.95,12.7,0.0,0
2024-11-01,JRB,71.21,53.73,71.45,10.21,0.0,0
2024-10-31,NYC,70.33,55.78,70.31,3.35,0.0,0
2024-10-31,LGA,70.67,55.0,70.58,7.91,0.0,0
2024-10-31,JRB,69.21,63.21,69.21,7.28,0.0,0
2024-10-30,NYC,63.67,71.48,63.67,2.91,0.0,0
2024-10-30,LGA,64.98,66.64,64.98,6.19,0.0,0
2024-10-30,JRB,64.48,73.85,64.48,5.32,0.0,0
2024-10-29,JRB,59.07,71.65,59.07,5.53,0.0,0
2024-10-29,NYC,58.11,69.62,58.11,3.35,0.25,0
2024-10-29,LGA,58.0,66.62,58.0,10.11,0.0,0
2024-10-28,LGA,54.48,42.31,54.48,5.66,0.0,0
2024-10-28,JRB,55.58,48.12,55.58,5.03,0.0,0
2024-10-28,NYC,52.33,42.46,52.03,2.41,0.0,0
2024-10-27,NYC,51.54,39.98,51.78,3.97,0.0,0
2024-10-27,LGA,53.76,37.82,53.03,10.9,0.0,0
2024-10-27,JRB,54.62,46.59,54.43,4.89,0.0,0
2024-10-26,NYC,59.08,37.43,59.08,4.54,0.0,0
2024-10-26,LGA,60.71,37.76,60.71,12.22,0.0,0
2024-10-26,JRB,60.79,44.58,60.79,5.03,0.0,0
2024-10-25,NYC,54.5,49.69,54.23,3.21,0.0,0
2024-10-25,LGA,55.96,48.75,55.3,8.69,0.0,0
2024-10-25,JRB,57.33,55.74,57.33,5.94,0.0,0
2024-10-24,NYC,64.71,53.02,64.71,4.93,0.0,0
2024-10-24,LGA,65.33,53.38,65.33,11.21,0.0,0
2024-10-24,JRB,65.96,57.4,65.96,4.65,0.0,0
2024-10-23,JRB,67.25,61.47,67.25,3.85,0.0,0
2024-10-23,NYC,66.62,59.22,66.62,1.03,0.0,0
2024-10-23,LGA,66.62,61.12,66.62,8.53,0.0,0
2024-10-22,JRB,75.56,43.71,75.43,3.71,0.0,0
2024-10-22,LGA,71.12,44.39,71.05,3.79,0.0,0
2024-10-22,NYC,70.92,42.89,70.89,2.25,0.0,0
2024-10-21,NYC,66.54,34.9,66.54,2.56,0.0,0
2024-10-21,LGA,67.08,39.71,66.86,3.79,0.0,0
2024-10-21,JRB,,,,,0.0,0
2024-10-20,NYC,61.0,47.37,61.0,1.0,0.0,0
2024-10-20,LGA,62.46,46.79,62.46,5.13,0.0,0
2024-10-20,JRB,,,,,0.0,0
2024-10-19,NYC,58.83,46.24,58.83,1.63,0.0,0
2024-10-19,LGA,61.12,40.35,61.12,3.83,0.0,0
2024-10-19,JRB,60.0,51.53,60.0,5.06,0.0,0
2024-10-18,NYC,56.42,40.33,56.34,4.4,0.0,0
2024-10-18,LGA,58.04,39.64,58.04,9.98,0.0,0
2024-10-18,JRB,58.96,46.69,58.96,5.51,0.0,0
2024-10-17,LGA,51.79,47.31,50.1,10.11,0.0,0
2024-10-17,JRB,54.5,54.48,53.48,6.9,0.0,0
2024-10-17,NYC,50.83,48.99,50.11,5.55,0.0,0
2024-10-16,JRB,53.8,54.53,53.04,5.44,0.0,0
2024-10-16,LGA,51.92,48.58,49.8,13.08,0.0,0
2024-10-16,NYC,50.5,49.78,49.9,6.05,0.0,0
2024-10-15,NYC,50.25,52.33,48.94,6.07,0.0,0
2024-10-15,LGA,51.5,52.06,49.41,14.71,0.0,0
2024-10-15,JRB,53.12,56.75,52.09,6.42,0.0,0
2024-10-14,NYC,57.85,69.05,57.85,5.25,0.0,0
2024-10-14,LGA,57.92,69.88,57.92,11.68,0.0,0
2024-10-14,JRB,61.01,70.3,61.01,7.38,0.0,0
2024-10-13,NYC,61.67,50.59,61.67,4.55,0.0,0
2024-10-13,LGA,62.75,50.64,62.75,9.97,0.0,0
2024-10-13,JRB,65.96,51.19,65.96,7.43,0.0,0
2024-10-12,NYC,64.83,39.09,64.83,5.75,0.0,0
2024-10-12,LGA,67.08,36.21,67.08,12.17,0.0,0
2024-10-12,JRB,66.88,43.34,66.88,6.95,0.0,0
2024-10-11,LGA,57.83,46.45,57.73,10.15,0.0,0
2024-10-11,JRB,58.75,54.32,58.65,6.13,0.0,0
2024-10-11,NYC,56.0,49.89,56.2,3.87,0.0,0
2024-10-10,NYC,55.5,47.44,55.65,6.97,0.0,0
2024-10-10,LGA,56.92,47.44,56.92,14.71,0.0,0
2024-10-10,JRB,58.54,50.85,58.54,4.74,0.0,0
2024-10-09,NYC,61.21,43.62,61.21,2.4,0.0,0
2024-10-09,LGA,63.08,40.82,63.08,9.49,0.0,0
2024-10-09,JRB,63.67,48.75,63.67,5.61,0.0,0
2024-10-08,LGA,62.08,48.83,62.08,9.63,0.0,0
2024-10-08,JRB,63.25,53.49,63.25,5.32,0.0,0
2024-10-08,NYC,60.42,51.52,60.42,3.45,0.0,0
2024-10-07,NYC,67.0,60.99,67.0,5.48,0.0,0
2024-10-07,LGA,67.73,59.3,67.73,11.72,0.25,0
2024-10-07,JRB,68.28,65.24,68.28,7.25,0.0,0
2024-10-06,NYC,62.67,57.4,62.67,2.45,0.0,0
2024-10-06,LGA,64.17,54.9,64.17,7.28,0.0,0
2024-10-06,JRB,67.3,59.24,67.3,6.99,0.0,0
2024-10-05,LGA,68.02,60.51,68.02,7.31,0.0,0
2024-10-05,JRB,69.16,64.33,69.16,5.83,0.0,0
2024-10-05,NYC,67.46,60.31,67.46,3.87,0.0,0
2024-10-04,LGA,66.33,68.37,66.33,6.04,0.0,0
2024-10-04,JRB,66.41,75.81,66.41,5.4,0.0,0
2024-10-04,NYC,65.41,72.81,65.41,1.1,0.0,0
2024-10-03,NYC,64.9,65.83,64.9,0.65,0.0,0
2024-10-03,LGA,65.82,62.09,65.82,3.88,0.0,0
2024-10-03,JRB,66.88,68.61,66.88,4.17,0.0,0
2024-10-02,NYC,62.08,71.72,62.08,5.47,0.0,0
2024-10-02,LGA,62.52,68.72,62.52,10.09,0.0,0
2024-10-02,JRB,63.79,75.4,63.79,8.2,0.0,0
2024-10-01,LGA,64.62,68.82,64.62,11.32,0.0,0
2024-10-01,JRB,66.33,72.26,66.33,9.68,0.0,0
2024-10-01,NYC,64.39,72.66,64.39,6.8,0.0,0
2024-09-30,NYC,63.37,79.48,63.37,4.37,0.0,0
2024-09-30,LGA,64.66,72.45,64.66,8.85,0.0,0
2024-09-30,JRB,66.48,75.44,66.48,8.71,0.0,0
2024-09-29,NYC,61.53,91.65,61.53,6.08,42.67,0
2024-09-29,LGA,62.13,83.56,62.13,11.12,20.06,0
2024-09-29,JRB,62.56,93.78,62.55,10.35,0.0,0
2024-09-28,JRB,66.28,86.25,66.28,13.4,0.0,0
2024-09-28,LGA,65.63,79.84,65.63,12.35,7.1,0
2024-09-28,NYC,64.91,86.52,64.91,8.2,12.15,0
2024-09-27,NYC,69.79,83.06,69.79,3.78,9.4,0
2024-09-27,LGA,70.06,78.37,70.06,8.02,0.76,0
2024-09-27,JRB,70.37,84.29,70.37,5.87,0.0,0
2024-09-26,NYC,68.95,85.81,68.95,2.21,3.56,0
2024-09-26,LGA,68.29,82.42,68.29,6.99,1.51,0
2024-09-26,JRB,68.97,87.45,68.97,5.46,0.0,0
2024-09-25,LGA,64.38,65.01,64.38,11.68,0.0,0
2024-09-25,NYC,64.34,66.91,64.34,4.91,0.0,0
2024-09-25,JRB,65.42,74.96,65.42,10.28,0.0,0
2024-09-24,NYC,61.97,71.29,61.97,5.5,0.76,0
2024-09-24,LGA,63.33,63.82,63.33,10.77,0.0,0
2024-09-24,JRB,65.05,69.8,65.05,9.05,0.0,0
2024-09-23,JRB,65.39,69.99,65.39,10.27,0.0,0
2024-09-23,NYC,63.62,62.57,63.62,7.0,0.25,0
2024-09-23,LGA,64.23,61.28,64.23,11.96,0.25,0
2024-09-22,LGA,66.5,61.27,66.5,10.62,0.0,0
2024-09-22,JRB,68.76,67.1,68.76,10.26,0.0,0
2024-09-22,NYC,66.42,60.77,66.42,6.28,0.0,0
2024-09-21,NYC,69.15,62.69,69.15,6.32,0.0,0
2024-09-21,LGA,69.83,61.03,69.83,11.16,0.0,0
2024-09-21,JRB,70.84,67.65,70.84,9.43,0.0,0
2024-09-20,NYC,73.31,61.72,73.33,6.35,0.0,0
2024-09-20,LGA,73.92,61.21,73.95,11.6,0.0,0
2024-09-20,JRB,75.05,64.39,75.28,10.76,0.0,0
2024-09-19,NYC,74.42,58.17,74.23,5.09,0.0,0
2024-09-19,LGA,74.58,56.52,74.4,8.29,0.0,0
2024-09-19,JRB,75.75,61.78,75.71,6.04,0.0,0
2024-09-18,NYC,69.96,70.4,69.96,5.61,0.0,0
2024-09-18,LGA,69.89,73.94,69.89,10.6,0.0,0
2024-09-18,JRB,71.14,72.16,71.14,11.03,0.0,0
2024-09-17,JRB,71.23,74.67,71.27,6.78,0.0,0
2024-09-17,NYC,69.83,70.53,69.83,4.6,0.0,0
2024-09-17,LGA,69.37,71.69,69.37,7.87,0.0,0
2024-09-16,JRB,69.37,68.89,69.37,7.84,0.0,0
2024-09-16,LGA,68.21,60.11,68.21,9.15,0.0,0
2024-09-16,NYC,67.12,62.1,67.12,5.13,0.0,0
2024-09-15,NYC,71.81,66.02,71.81,4.75,0.0,0
2024-09-15,LGA,72.21,66.66,72.21,9.2,0.0,0
2024-09-15,JRB,73.31,67.15,73.41,8.05,0.0,0
2024-09-14,NYC,72.96,66.88,73.02,2.45,0.0,0
2024-09-14,LGA,73.5,66.39,73.66,6.52,0.0,0
2024-09-14,JRB,74.25,71.79,74.53,4.84,0.0,0
2024-09-13,NYC,70.42,67.17,70.35,1.55,0.0,0
2024-09-13,LGA,71.83,62.41,71.77,4.89,0.0,0
2024-09-13,JRB,71.74,71.46,71.89,2.83,0.0,0
2024-09-12,NYC,68.33,70.26,68.33,1.72,0.0,0
2024-09-12,LGA,69.96,66.77,69.95,5.54,0.0,0
2024-09-12,JRB,70.45,72.41,70.48,3.66,0.0,0
2024-09-11,LGA,70.08,43.81,70.08,7.76,0.0,0
2024-09-11,JRB,72.47,49.56,72.43,5.48,0.0,0
2024-09-11,NYC,68.71,46.0,68.71,3.02,0.0,0
2024-09-10,LGA,71.88,43.89,71.88,8.72,0.0,0
2024-09-10,JRB,72.85,49.4,72.75,5.93,0.0,0
2024-09-10,NYC,69.67,47.5,69.67,4.0,0.0,0
2024-09-09,NYC,64.79,47.06,64.79,2.46,0.0,0
2024-09-09,LGA,68.0,39.64,68.0,11.12,0.0,0
2024-09-09,JRB,67.71,48.58,67.71,6.85,0.0,0
2024-09-08,NYC,61.67,60.53,61.67,4.6,0.0,0
2024-09-08,LGA,63.68,54.46,63.68,12.19,0.0,0
2024-09-08,JRB,65.05,58.43,65.05,7.33,0.0,0
2024-09-07,JRB,70.4,79.68,70.4,4.92,0.0,0
2024-09-07,LGA,69.63,73.76,69.63,10.8,17.53,0
2024-09-07,NYC,67.88,83.41,67.88,3.45,32.25,0
2024-09-06,NYC,68.57,72.09,68.57,3.41,0.0,0
2024-09-06,LGA,68.48,72.3,68.48,8.56,0.0,0
2024-09-06,JRB,70.79,73.28,70.85,7.31,0.0,0
2024-09-05,NYC,68.25,57.75,68.25,3.98,0.0,0
2024-09-05,LGA,69.62,56.9,69.62,8.39,0.0,0
2024-09-05,JRB,71.67,59.58,71.69,5.8,0.0,0
2024-09-04,LGA,69.46,45.51,69.46,6.23,0.0,0
2024-09-04,JRB,70.58,50.07,70.58,5.03,0.0,0
2024-09-04,NYC,67.0,51.6,67.0,2.25,0.0,0
2024-09-03,NYC,65.92,43.75,65.92,5.2,0.0,0
2024-09-03,LGA,66.96,41.67,66.96,9.3,0.0,0
2024-09-03,JRB,69.46,47.7,69.46,5.94,0.0,0
2024-09-02,NYC,73.29,54.3,73.29,3.89,0.0,0
2024-09-02,LGA,74.54,53.53,74.66,12.27,0.0,0
2024-09-02,JRB,75.38,58.02,75.21,4.12,0.0,0
2024-09-01,NYC,75.33,78.36,75.56,1.83,0.0,0
2024-09-01,LGA,76.53,73.91,77.27,8.05,0.0,0
2024-09-01,JRB,75.77,80.4,76.35,4.93,0.0,0
2024-08-31,NYC,70.63,76.55,70.63,2.03,0.0,0
2024-08-31,LGA,72.74,69.58,72.79,6.86,0.0,0
2024-08-31,JRB,72.91,75.78,72.91,5.51,0.0,0
2024-08-30,NYC,68.56,73.42,68.56,5.27,12.44,0
2024-08-30,LGA,70.38,64.73,70.38,11.37,7.12,0
2024-08-30,JRB,69.26,77.28,69.26,7.7,0.0,0
2024-08-29,LGA,76.82,63.16,77.7,11.8,0.0,0
2024-08-29,JRB,76.55,71.01,77.56,8.5,0.0,0
2024-08-29,NYC,76.49,64.58,77.24,6.58,0.0,0
2024-08-28,NYC,80.38,62.35,82.08,5.07,0.0,0
2024-08-28,LGA,81.92,56.76,83.45,9.01,0.0,0
2024-08-28,JRB,81.12,64.67,83.42,5.27,0.0,0
2024-08-27,NYC,74.67,70.3,74.85,1.99,1.01,0
2024-08-27,LGA,76.35,62.9,76.44,7.03,0.0,0
2024-08-27,JRB,76.2,71.5,76.84,4.27,0.0,0
2024-08-26,LGA,77.5,56.62,77.76,6.66,0.0,0
2024-08-26,JRB,76.54,66.15,77.28,5.75,0.0,0
2024-08-26,NYC,76.21,61.65,76.42,2.57,0.0,0
2024-08-25,NYC,75.38,57.05,75.45,2.04,0.0,0
2024-08-25,LGA,77.46,50.79,77.37,6.95,0.0,0
2024-08-25,JRB,76.12,63.24,76.61,5.94,0.0,0
2024-08-24,NYC,73.75,53.28,73.6,1.45,0.0,0
2024-08-24,LGA,76.17,47.84,75.8,5.32,0.0,0
2024-08-24,JRB,75.46,58.04,75.42,4.7,0.0,0
2024-08-23,LGA,73.58,45.75,73.33,7.09,0.0,0
2024-08-23,JRB,73.96,53.69,73.85,4.94,0.0,0
2024-08-23,NYC,70.83,51.6,70.8,2.52,0.0,0
2024-08-22,NYC,67.08,53.88,67.08,4.05,0.0,0
2024-08-22,LGA,68.8,50.17,68.8,11.64,0.0,0
2024-08-22,JRB,69.58,55.67,69.58,5.13,0.0,0
2024-08-21,NYC,64.58,54.14,64.58,5.61,0.0,0
2024-08-21,LGA,66.08,52.3,66.08,13.22,0.0,0
2024-08-21,JRB,67.83,55.15,67.83,4.65,0.0,0
2024-08-20,LGA,68.25,56.57,68.25,15.2,0.0,0
2024-08-20,JRB,70.75,56.18,70.75,3.88,0.0,0
2024-08-20,NYC,66.8,55.16,66.8,6.41,0.0,0
2024-08-19,NYC,71.02,89.51,71.21,2.0,111.23,0
2024-08-19,LGA,75.3,76.61,75.81,6.54,40.63,0
2024-08-19,JRB,74.47,82.33,75.09,5.37,0.0,0
2024-08-18,NYC,73.06,87.95,73.15,3.09,125.22,0
2024-08-18,LGA,75.02,80.12,75.49,11.31,79.74,0
2024-08-18,JRB,75.04,84.5,75.69,6.47,0.0,0
2024-08-17,NYC,74.32,77.6,74.32,3.92,2.8,0
2024-08-17,LGA,74.89,73.36,75.16,10.09,2.29,0
2024-08-17,JRB,75.26,78.59,75.26,7.16,0.0,0
2024-08-16,LGA,79.08,57.7,79.63,7.24,0.0,0
2024-08-16,JRB,79.93,60.89,80.96,3.68,0.0,0
2024-08-16,NYC,78.0,59.14,78.44,2.78,0.0,0
2024-08-15,NYC,76.92,52.9,76.7,0.58,0.0,0
2024-08-15,LGA,79.12,50.02,78.75,5.46,0.0,0
2024-08-15,JRB,79.25,55.2,79.62,2.97,0.0,0
2024-08-14,NYC,75.29,56.29,75.15,3.65,0.0,0
2024-08-14,LGA,77.33,52.52,77.16,7.14,0.0,0
2024-08-14,JRB,79.66,54.22,79.47,3.94,0.0,0
2024-08-13,LGA,73.5,52.07,73.43,10.16,0.0,0
2024-08-13,JRB,75.12,55.72,75.23,4.26,0.0,0
2024-08-13,NYC,72.33,53.36,72.34,4.14,0.0,0
2024-08-12,NYC,72.88,53.98,72.88,3.01,0.0,0
2024-08-12,LGA,74.96,48.77,74.93,7.74,0.5,0
2024-08-12,JRB,75.92,54.42,76.01,6.13,0.0,0
2024-08-11,NYC,75.25,52.95,75.27,2.93,0.0,0
2024-08-11,LGA,77.46,46.72,77.32,8.34,0.0,0
2024-08-11,JRB,77.88,53.03,77.95,5.8,0.0,0
2024-08-10,JRB,79.29,69.24,79.65,7.54,0.0,0
2024-08-10,LGA,79.21,66.19,78.98,10.87,1.01,0
2024-08-10,NYC,77.6,71.86,77.65,4.84,2.53,0
2024-08-09,NYC,74.23,90.46,74.4,5.85,12.45,0
2024-08-09,LGA,76.6,85.72,78.35,16.92,1.51,0
2024-08-09,JRB,76.74,87.33,78.84,12.2,0.0,0
2024-08-08,NYC,67.41,89.21,67.41,6.17,13.18,0
2024-08-08,LGA,67.87,84.27,67.87,10.94,11.92,0
2024-08-08,JRB,68.64,88.79,68.64,12.92,0.0,0
2024-08-07,LGA,69.48,88.48,69.48,11.72,69.59,0
2024-08-07,NYC,69.26,92.86,69.26,6.39,127.72,0
2024-08-07,JRB,71.35,90.37,71.35,8.99,0.0,0
2024-08-06,NYC,79.04,77.84,81.14,3.84,46.72,0
2024-08-06,LGA,82.19,69.26,85.98,9.82,11.93,0
2024-08-06,JRB,80.17,77.54,83.03,6.74,0.0,0
2024-08-05,JRB,80.64,72.71,82.41,5.41,0.0,0
2024-08-05,NYC,79.75,68.81,80.47,2.75,0.0,0
2024-08-05,LGA,81.25,64.07,82.03,6.8,0.0,0
2024-08-04,LGA,76.55,79.68,77.15,8.57,30.99,0
2024-08-04,JRB,75.68,86.52,76.54,5.96,0.0,0
2024-08-04,NYC,74.85,87.17,75.18,3.06,26.67,0
2024-08-03,NYC,78.24,81.82,79.59,4.84,39.88,0
2024-08-03,LGA,80.93,71.97,83.13,8.09,40.63,0
2024-08-03,JRB,79.89,79.64,82.26,7.56,0.0,0
2024-08-02,NYC,84.12,67.68,88.3,2.86,59.67,0
2024-08-02,LGA,84.27,65.58,88.68,10.35,52.06,0
2024-08-02,JRB,80.76,74.77,84.38,5.71,0.0,0
2024-08-01,NYC,82.08,64.87,83.7,2.09,1.27,0
2024-08-01,LGA,84.46,58.47,86.17,6.86,4.05,0
2024-08-01,JRB,83.5,63.38,85.97,4.6,0.0,0
2024-07-31,NYC,80.18,71.97,81.51,3.15,0.0,0
2024-07-31,LGA,80.77,71.21,82.07,12.69,0.0,0
2024-07-31,JRB,78.97,78.42,80.55,6.9,0.0,0
2024-07-30,JRB,79.28,75.01,80.96,6.24,0.0,0
2024-07-30,NYC,79.49,72.46,81.17,2.08,0.0,0
2024-07-30,LGA,79.46,70.85,81.13,11.36,0.0,0
2024-07-29,JRB,77.65,72.74,78.98,4.96,0.0,0
2024-07-29,LGA,76.27,70.86,76.83,9.16,3.31,0
2024-07-29,NYC,75.65,72.11,76.4,2.9,3.31,0
2024-07-28,NYC,77.29,50.2,77.13,4.0,0.0,0
2024-07-28,LGA,78.96,46.08,78.83,7.24,0.0,0
2024-07-28,JRB,78.83,53.09,78.83,3.98,0.0,0
2024-07-27,NYC,77.75,46.48,77.26,3.29,0.0,0
2024-07-27,LGA,78.04,46.47,77.66,5.56,0.0,0
2024-07-27,JRB,78.92,53.59,78.9,3.31,0.0,0
2024-07-26,NYC,75.58,44.89,75.3,5.37,0.0,0
2024-07-26,LGA,75.75,45.5,75.52,12.41,0.0,0
2024-07-26,JRB,76.58,49.1,76.42,4.74,0.0,0
2024-07-25,NYC,77.48,73.39,77.64,2.81,0.0,0
2024-07-25,LGA,77.94,70.05,78.05,8.01,0.0,0
2024-07-25,JRB,77.14,76.85,77.41,3.86,0.0,0
2024-07-24,LGA,73.09,87.85,73.09,9.65,0.0,0
2024-07-24,JRB,76.33,82.39,77.2,6.78,0.0,0
2024-07-24,NYC,76.13,81.44,76.81,4.79,0.0,0
2024-07-23,LGA,72.92,84.96,72.92,7.52,16.25,0
2024-07-23,JRB,75.06,85.1,75.57,5.79,0.0,0
2024-07-23,NYC,74.11,85.88,74.17,4.19,9.86,0
2024-07-22,NYC,78.3,69.34,79.06,2.03,0.0,0
2024-07-22,LGA,79.35,66.52,80.76,8.82,0.0,0
2024-07-22,JRB,77.43,74.46,78.4,5.53,0.0,0
2024-07-21,NYC,78.52,62.33,79.15,3.18,0.0,0
2024-07-21,LGA,80.08,56.99,80.84,8.43,0.0,0
2024-07-21,JRB,79.75,63.7,80.84,5.18,0.0,0
2024-07-20,JRB,76.04,64.47,76.59,5.65,0.0,0
2024-07-20,LGA,78.29,53.36,78.63,7.95,0.0,0
2024-07-20,NYC,76.29,60.24,76.73,1.99,0.0,0
2024-07-19,NYC,76.08,45.82,75.78,2.8,0.0,0
2024-07-19,LGA,77.0,45.84,76.7,8.72,0.0,0
2024-07-19,JRB,77.25,51.47,77.08,4.22,0.0,0
2024-07-18,NYC,76.1,80.48,76.39,2.8,130.55,0
2024-07-18,LGA,77.35,73.81,77.36,8.35,46.99,0
2024-07-18,JRB,77.79,75.37,78.32,5.89,0.0,0
2024-07-17,LGA,83.75,58.84,86.72,10.45,0.0,0
2024-07-17,JRB,82.08,68.08,85.28,6.37,0.0,0
2024-07-17,NYC,83.12,62.5,86.37,4.05,0.0,0
2024-07-16,NYC,86.67,54.64,90.05,3.16,0.0,0
2024-07-16,LGA,87.96,51.31,90.88,10.54,0.0,0
2024-07-16,JRB,86.38,60.06,91.32,6.3,0.0,0
2024-07-15,NYC,80.63,74.8,83.69,2.25,9.65,0
2024-07-15,LGA,82.96,66.2,86.81,9.57,11.93,0
2024-07-15,JRB,81.23,73.72,84.53,4.76,0.0,0
2024-07-14,NYC,81.38,66.15,83.1,2.13,0.0,0
2024-07-14,LGA,82.23,61.3,83.48,7.08,0.0,0
2024-07-14,JRB,81.41,67.77,83.53,5.34,0.0,0
2024-07-13,NYC,75.93,86.09,76.56,1.6,252.72,0
2024-07-13,LGA,77.97,77.12,78.9,6.02,81.54,0
2024-07-13,JRB,76.51,86.04,77.46,3.81,0.0,0
2024-07-12,NYC,78.47,69.64,79.9,1.36,4.06,0
2024-07-12,LGA,80.19,63.43,81.93,7.54,1.52,0
2024-07-12,JRB,78.07,75.18,79.13,3.94,0.0,0
2024-07-11,LGA,80.9,65.37,81.26,11.79,1.27,0
2024-07-11,JRB,80.19,72.54,81.15,6.5,0.0,0
2024-07-11,NYC,79.64,72.45,80.06,4.31,6.6,0
2024-07-10,NYC,83.75,69.45,89.51,3.0,0.0,0
2024-07-10,LGA,83.33,67.93,87.99,13.08,0.0,0
2024-07-10,JRB,82.44,73.48,87.41,7.08,0.0,0
2024-07-09,NYC,81.71,72.14,85.14,1.37,0.0,0
2024-07-09,LGA,79.77,75.86,82.24,8.45,0.0,0
2024-07-09,JRB,79.62,78.55,82.76,3.69,0.0,0
2024-07-08,LGA,82.83,65.76,85.51,6.9,0.0,0
2024-07-08,JRB,81.0,73.77,83.85,3.5,0.0,0
2024-07-08,NYC,83.33,65.87,86.3,1.97,0.0,0
2024-07-07,NYC,84.38,58.88,86.93,4.22,0.0,0
2024-07-07,LGA,83.04,60.56,84.87,6.09,0.0,0
2024-07-07,JRB,82.5,66.55,84.8,4.07,0.0,0
2024-07-06,NYC,77.17,86.79,78.67,1.88,7.37,0
2024-07-06,LGA,78.14,79.63,80.05,7.86,15.76,0
2024-07-06,JRB,77.64,82.43,79.6,5.05,0.0,0
2024-07-05,LGA,80.86,71.35,83.86,7.15,1.78,0
2024-07-05,JRB,77.3,82.39,79.14,2.93,0.0,0
2024-07-05,NYC,77.7,82.92,79.66,1.74,3.56,0
2024-07-04,NYC,76.42,60.98,77.4,3.52,0.0,0
2024-07-04,LGA,77.09,56.69,77.87,10.8,0.0,0
2024-07-04,JRB,75.87,66.4,76.83,5.55,0.0,0
2024-07-03,NYC,74.88,45.55,74.75,3.05,0.0,0
2024-07-03,LGA,75.92,44.37,75.59,9.2,0.0,0
2024-07-03,JRB,74.12,54.88,74.14,5.85,0.0,0
2024-07-02,LGA,75.12,40.07,74.79,8.82,0.0,0
2024-07-02,JRB,75.46,46.61,75.22,4.5,0.0,0
2024-07-02,NYC,75.0,41.93,74.6,4.2,0.0,0
2024-07-01,NYC,72.49,62.29,72.5,5.15,0.0,0
2024-07-01,LGA,72.58,56.53,72.58,15.09,0.0,0
2024-07-01,JRB,73.1,61.43,73.11,4.69,0.0,0
2024-06-30,NYC,76.26,86.26,77.74,4.64,16.0,0
2024-06-30,LGA,79.62,76.57,82.13,9.72,9.14,0
2024-06-30,JRB,75.31,87.62,75.96,6.01,0.0,0
2024-06-29,NYC,71.39,67.59,71.39,3.93,0.0,0
2024-06-29,LGA,71.96,64.49,71.96,12.9,0.0,0
2024-06-29,JRB,71.22,71.35,71.22,7.06,0.0,0
2024-06-28,LGA,70.83,39.08,70.83,10.69,0.0,0
2024-06-28,JRB,71.75,43.64,71.75,7.54,0.0,0
2024-06-28,NYC,70.67,39.06,70.67,3.94,0.0,0
2024-06-27,NYC,73.01,74.45,72.93,4.75,22.6,0
2024-06-27,LGA,75.3,63.73,75.22,9.74,24.11,0
2024-06-27,JRB,74.14,73.14,74.19,5.99,0.0,0
2024-06-26,NYC,82.25,47.47,82.7,4.22,0.0,0
2024-06-26,LGA,83.25,44.72,83.62,12.03,0.0,0
2024-06-26,JRB,80.81,55.13,82.02,7.27,0.0,0
2024-06-25,NYC,78.62,39.84,77.48,4.37,0.0,0
2024-06-25,LGA,79.04,39.89,77.87,14.04,0.0,0
2024-06-25,JRB,78.79,44.14,77.97,5.41,0.0,0
2024-06-24,NYC,77.82,56.82,78.14,7.67,0.0,0
2024-06-24,LGA,78.2,52.78,78.78,19.32,0.0,0
2024-06-24,JRB,77.5,59.93,77.62,7.57,0.0,0
2024-06-23,JRB,80.69,70.06,82.65,6.68,0.0,0
2024-06-23,NYC,81.42,69.01,83.45,3.29,0.25,0
2024-06-23,LGA,82.35,63.02,84.15,9.55,0.0,0
2024-06-22,JRB,81.21,66.82,83.6,4.68,0.0,0
2024-06-22,LGA,81.98,63.83,84.32,8.76,16.78,0
2024-06-22,NYC,80.57,72.22,82.66,1.66,9.39,0
2024-06-21,NYC,83.67,55.75,85.8,3.45,0.0,0
